Tissue	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Skin	Primary_WO_Metastasis	CARD11	OG	0.010989010989011	0.0384615384615385	0.208791208791209	8	1	136	3	39	1
Skin	Primary_W_Metastasis	CBL	TSG	0.0245098039215686	0.352941176470588	0.0441176470588235	72	2	120	5	10	1
Skin	Primary_WO_Metastasis	CBL	TSG	0.0274725274725275	0.214285714285714	0.0274725274725275	37	4	137	3	6	1
Skin	Metastasis	CBL	TSG	0.0385064177362894	0.327887981330222	0.0268378063010502	269	14	536	19	22	3
Skin	Primary_W_Metastasis	CDKN2A	TSG	0.112745098039216	0.509803921568627	0.00490196078431373	95	11	87	14	2	1
Skin	Metastasis	CDKN2A	TSG	0.17269544924154	0.543757292882147	0.015169194865811	384	84	316	64	12	3
Skin	Primary_WO_Metastasis	CDKN2A	TSG	0.164835164835165	0.368131868131868	0.010989010989011	56	13	96	19	3	1
Skin	Primary_WO_Metastasis	CRLF2	OG	0.0164835164835165	0.214285714285714	0.0824175824175824	40	1	126	4	16	1
Skin	Metastasis	CTNNB1	OG	0.0478413068844807	0.128354725787631	0.0863477246207701	109	3	639	36	71	5
Skin	Primary_W_Metastasis	CTNNB1	OG	0.0441176470588235	0.142156862745098	0.0931372549019608	30	1	148	10	20	1
Skin	Metastasis	DICER1	TSG	0.0175029171528588	0.137689614935823	0.0525087514585764	118	2	681	15	46	1
Skin	Primary_WO_Metastasis	DNMT3B	TSG	0.0164835164835165	0.00549450549450549	0.153846153846154	2	1	151	4	29	1
Skin	Primary_WO_Metastasis	EPHA3	TSG	0.0164835164835165	0.142857142857143	0.032967032967033	27	1	148	4	7	1
Skin	Metastasis	EPHA3	TSG	0.0256709451575263	0.121353558926488	0.0991831971995333	105	1	649	21	84	3
Skin	Primary_W_Metastasis	EPHA7	DFG	0.0196078431372549	0.352941176470588	0.0343137254901961	72	2	123	4	8	1
Skin	Primary_WO_Metastasis	EPHA7	DFG	0.0164835164835165	0.247252747252747	0.021978021978022	46	1	131	4	5	1
Skin	Metastasis	EPHA7	DFG	0.0210035005834306	0.35705950991832	0.0245040840140023	303	5	517	15	22	1
Skin	Primary_W_Metastasis	ERBB4	OG	0.0147058823529412	0.102941176470588	0.0441176470588235	22	1	173	3	9	2
Skin	Primary_WO_Metastasis	ERBB4	OG	0.0164835164835165	0.120879120879121	0.021978021978022	22	2	155	3	5	1
Skin	Metastasis	EZH2	DFG	0.015169194865811	0.0303383897316219	0.3512252042007	27	1	524	8	296	7
Skin	Primary_WO_Metastasis	FAT1	TSG	0.0989010989010989	0.120879120879121	0.0164835164835165	23	1	141	18	3	2
Skin	Primary_W_Metastasis	FAT1	TSG	0.0245098039215686	0.191176470588235	0.0441176470588235	39	2	153	5	10	1
Skin	Metastasis	FAT1	TSG	0.0408401400233372	0.171528588098016	0.0408401400233372	141	8	648	29	36	1
Skin	Primary_W_Metastasis	FBXW7	TSG	0.0196078431372549	0.156862745098039	0.0490196078431373	31	3	161	3	11	1
Skin	Metastasis	FBXW7	TSG	0.0303383897316219	0.156359393232205	0.0373395565927655	127	9	675	18	32	2
Skin	Metastasis	FGFR2	OG	0.014002333722287	0.369894982497083	0.015169194865811	316	3	518	11	14	1
Skin	Primary_W_Metastasis	FGFR2	OG	0.0294117647058824	0.303921568627451	0.0196078431372549	63	1	133	7	5	1
Skin	Primary_WO_Metastasis	FGFR2	OG	0.0164835164835165	0.203296703296703	0.00549450549450549	37	2	143	3	2	1
Skin	Primary_WO_Metastasis	FH	TSG	0.010989010989011	0.0274725274725275	0.186813186813187	6	1	142	3	35	1
Skin	Primary_W_Metastasis	GNAQ	OG	0.0147058823529412	0.196078431372549	0.0588235294117647	41	1	150	4	13	1
Skin	Primary_WO_Metastasis	GNAQ	OG	0.0604395604395604	0.186813186813187	0.043956043956044	35	1	130	12	9	1
Skin	Metastasis	GNAQ	OG	0.0455075845974329	0.269544924154026	0.0478413068844807	229	4	551	36	41	2
Skin	Primary_WO_Metastasis	GRIN2A	TSG	0.021978021978022	0.159340659340659	0.021978021978022	30	1	146	5	5	1
Skin	Primary_W_Metastasis	GRIN2A	TSG	0.0441176470588235	0.156862745098039	0.0392156862745098	32	2	157	9	9	1
Skin	Metastasis	GRIN2A	TSG	0.0221703617269545	0.102683780630105	0.0711785297549592	89	1	691	19	61	2
Skin	Primary_W_Metastasis	HRAS	OG	0.0147058823529412	0.176470588235294	0.0343137254901961	37	1	160	3	7	2
Skin	Metastasis	HRAS	OG	0.0280046674445741	0.168028004667445	0.0490081680280047	145	1	653	20	38	6
Skin	Primary_W_Metastasis	KIT	OG	0.0833333333333333	0.0637254901960784	0.102941176470588	12	3	160	12	18	5
Skin	Metastasis	KIT	OG	0.0373395565927655	0.11318553092182	0.0781796966161027	97	2	675	20	56	13
Skin	Metastasis	KMT2A	TSG	0.0373395565927655	0.327887981330222	0.0268378063010502	269	14	538	17	21	4
Skin	Primary_W_Metastasis	KMT2A	TSG	0.0196078431372549	0.352941176470588	0.0490196078431373	71	3	121	3	11	1
Skin	Primary_WO_Metastasis	KMT2A	TSG	0.0274725274725275	0.214285714285714	0.0274725274725275	38	3	136	4	6	1
Skin	Metastasis	KMT2B	TSG	0.0303383897316219	0.0373395565927655	0.105017502917153	33	1	714	23	87	5
Skin	Primary_W_Metastasis	KMT2B	TSG	0.0490196078431373	0.053921568627451	0.107843137254902	12	1	163	10	22	2
Skin	Primary_WO_Metastasis	KMT2C	TSG	0.032967032967033	0.032967032967033	0.181318681318681	7	1	138	7	34	1
Skin	Primary_W_Metastasis	KMT2C	TSG	0.0196078431372549	0.0637254901960784	0.274509803921569	14	1	134	3	55	3
Skin	Metastasis	KMT2C	TSG	0.0221703617269545	0.0361726954492415	0.350058343057176	32	1	517	11	292	10
Skin	Metastasis	MAP2K1	OG	0.0560093348891482	0.0781796966161027	0.102683780630105	67	2	664	40	81	9
Skin	Primary_W_Metastasis	MEN1	TSG	0.0196078431372549	0.17156862745098	0.102941176470588	36	1	145	5	22	1
Skin	Primary_W_Metastasis	MLH1	TSG	0.0147058823529412	0.142156862745098	0.0980392156862745	29	2	155	2	20	2
Skin	Primary_WO_Metastasis	NCOR1	TSG	0.010989010989011	0.10989010989011	0.0384615384615385	21	1	154	3	8	1
Skin	Primary_W_Metastasis	NF1	TSG	0.166666666666667	0.142156862745098	0.0490196078431373	23	8	139	28	11	1
Skin	Metastasis	NF2	TSG	0.0163360560093349	0.0840140023337223	0.221703617269545	69	5	588	9	189	3
Skin	Primary_WO_Metastasis	NF2	TSG	0.010989010989011	0.0769230769230769	0.126373626373626	15	1	144	3	24	1
Skin	Primary_WO_Metastasis	NOTCH1	DFG	0.0879120879120879	0.159340659340659	0.0989010989010989	30	1	122	15	17	3
Skin	Primary_W_Metastasis	NOTCH1	DFG	0.0294117647058824	0.17156862745098	0.0686274509803922	35	2	153	4	13	3
Skin	Metastasis	NOTCH1	DFG	0.0303383897316219	0.256709451575263	0.0525087514585764	217	5	575	19	42	5
Skin	Primary_W_Metastasis	NOTCH2	DFG	0.0196078431372549	0.0490196078431373	0.122549019607843	11	1	167	4	25	2
Skin	Metastasis	NOTCH2	DFG	0.0105017502917153	0.0898483080513419	0.108518086347725	77	2	680	9	94	1
Skin	Primary_WO_Metastasis	NOTCH4	DFG	0.0274725274725275	0.0164835164835165	0.236263736263736	4	1	132	6	44	1
Skin	Metastasis	NRAS	OG	0.23803967327888	0.126021003500583	0.088681446907818	105	5	516	159	35	43
Skin	Metastasis	PBRM1	TSG	0.0245040840140023	0.142357059509918	0.0805134189031505	116	8	654	14	69	2
Skin	Primary_WO_Metastasis	PBRM1	TSG	0.0164835164835165	0.148351648351648	0.032967032967033	27	2	148	3	7	1
Skin	Primary_W_Metastasis	PBRM1	TSG	0.0245098039215686	0.156862745098039	0.0833333333333333	29	5	155	2	18	1
Skin	Primary_W_Metastasis	PIK3CA	OG	0.0490196078431373	0.142156862745098	0.0882352941176471	30	1	152	7	15	5
Skin	Metastasis	PIK3CA	OG	0.0221703617269545	0.135355892648775	0.0851808634772462	117	1	652	18	72	3
Skin	Primary_WO_Metastasis	PIK3CA	OG	0.043956043956044	0.153846153846154	0.0659340659340659	29	1	138	6	10	4
Skin	Metastasis	PIK3R1	TSG	0.0116686114352392	0.150525087514586	0.0431738623103851	130	1	684	9	36	3
Skin	Primary_W_Metastasis	PIK3R1	TSG	0.0294117647058824	0.127450980392157	0.0294117647058824	26	2	168	6	7	1
Skin	Primary_WO_Metastasis	PPP6C	TSG	0.021978021978022	0.17032967032967	0.0879120879120879	30	3	134	3	17	1
Skin	Primary_W_Metastasis	PPP6C	TSG	0.0245098039215686	0.166666666666667	0.0735294117647059	33	3	153	4	16	1
Skin	Metastasis	PPP6C	TSG	0.0338389731621937	0.26487747957993	0.0501750291715286	215	14	572	17	44	1
Skin	Primary_WO_Metastasis	PTCH1	TSG	0.0274725274725275	0.17032967032967	0.0549450549450549	32	1	137	6	11	1
Skin	Metastasis	PTEN	TSG	0.0758459743290548	0.344224037339557	0.00816802800466744	255	42	532	25	8	1
Skin	Primary_W_Metastasis	PTEN	TSG	0.0392156862745098	0.274509803921569	0.00490196078431373	51	7	146	3	2	1
Skin	Primary_WO_Metastasis	PTEN	TSG	0.0659340659340659	0.203296703296703	0	32	7	140	7	1	1
Skin	Metastasis	PTPRD	TSG	0.0385064177362894	0.47024504084014	0.0256709451575263	389	16	417	17	21	3
Skin	Primary_WO_Metastasis	PTPRD	TSG	0.0164835164835165	0.351648351648352	0.0274725274725275	64	2	112	3	6	1
Skin	Primary_W_Metastasis	PTPRD	TSG	0.0147058823529412	0.426470588235294	0.0196078431372549	86	3	113	2	5	1
Skin	Primary_W_Metastasis	PTPRT	TSG	0.0343137254901961	0.0147058823529412	0.205882352941176	4	1	154	7	42	2
Skin	Primary_WO_Metastasis	PTPRT	TSG	0.0384615384615385	0.0274725274725275	0.164835164835165	6	1	143	6	29	3
Skin	Metastasis	PTPRT	TSG	0.0676779463243874	0.014002333722287	0.276546091015169	13	1	569	41	220	19
Skin	Metastasis	RAC1	OG	0.044340723453909	0.0186697782963827	0.362893815635939	17	1	510	22	295	18
Skin	Primary_W_Metastasis	RAC1	OG	0.0441176470588235	0.0196078431372549	0.348039215686274	5	1	125	6	68	5
Skin	Primary_WO_Metastasis	RAC1	OG	0.0164835164835165	0.00549450549450549	0.252747252747253	2	1	134	3	46	2
Skin	Primary_WO_Metastasis	RAD50	TSG	0.010989010989011	0.10989010989011	0.010989010989011	21	1	159	3	3	1
Skin	Primary_W_Metastasis	RAF1	OG	0.0147058823529412	0.132352941176471	0.122549019607843	28	1	151	3	25	2
Skin	Metastasis	RAF1	OG	0.0128354725787631	0.135355892648775	0.0945157526254376	117	1	652	10	80	3
Skin	Primary_W_Metastasis	RB1	TSG	0.0196078431372549	0.117647058823529	0.0735294117647059	24	2	163	4	16	1
Skin	Metastasis	RB1	TSG	0.0396732788798133	0.128354725787631	0.0898483080513419	101	11	652	20	73	6
Skin	Primary_WO_Metastasis	RECQL4	TSG	0.010989010989011	0.010989010989011	0.307692307692308	3	1	123	3	57	1
Skin	Primary_WO_Metastasis	RHOA	OG	0.010989010989011	0.159340659340659	0.0494505494505494	29	2	144	2	10	1
Skin	Primary_WO_Metastasis	SETD2	TSG	0.010989010989011	0.148351648351648	0.0384615384615385	28	1	147	3	8	1
Skin	Metastasis	SETD2	TSG	0.0303383897316219	0.143523920653442	0.0746791131855309	122	3	648	24	64	2
Skin	Metastasis	SMARCA4	TSG	0.0128354725787631	0.0618436406067678	0.103850641773629	54	1	705	12	90	1
Skin	Primary_W_Metastasis	SPEN	TSG	0.0196078431372549	0.117647058823529	0.0882352941176471	25	1	159	5	19	1
Skin	Metastasis	SPEN	TSG	0.0210035005834306	0.137689614935823	0.0921820303383897	118	2	646	16	78	3
Skin	Primary_W_Metastasis	SPRED1	TSG	0.0196078431372549	0.21078431372549	0.0588235294117647	42	3	148	3	13	1
Skin	Metastasis	SPRED1	TSG	0.0105017502917153	0.170361726954492	0.0711785297549592	142	6	647	5	62	1
Skin	Primary_WO_Metastasis	SPRED1	TSG	0.0274725274725275	0.137362637362637	0.0549450549450549	25	2	144	5	11	1
Skin	Primary_W_Metastasis	TERT	OG	0.411764705882353	0.112745098039216	0.191176470588235	14	11	73	71	36	5
Skin	Primary_WO_Metastasis	TERT	OG	0.472527472527473	0.0714285714285714	0.120879120879121	11	4	74	75	14	10
Skin	Metastasis	TERT	OG	0.689614935822637	0.120186697782964	0.17269544924154	28	77	180	428	61	89
Skin	Metastasis	TET1	TSG	0.0116686114352392	0.355892648774796	0.00933488914819136	302	5	540	6	8	2
Skin	Primary_W_Metastasis	TET2	TSG	0.0147058823529412	0.166666666666667	0.0392156862745098	35	1	160	4	9	1
Skin	Metastasis	TET2	TSG	0.014002333722287	0.161026837806301	0.0315052508751459	135	5	686	8	27	2
Skin	Primary_WO_Metastasis	TGFBR1	TSG	0.010989010989011	0.17032967032967	0.0604395604395604	32	1	139	3	12	1
Skin	Metastasis	TP53	TSG	0.271878646441074	0.191365227537923	0.0326721120186698	94	72	507	160	26	4
Skin	Primary_W_Metastasis	TP53	TSG	0.191176470588235	0.220588235294118	0.0441176470588235	34	13	126	26	8	3
Skin	Primary_WO_Metastasis	TP53	TSG	0.291208791208791	0.115384615384615	0.032967032967033	16	7	110	47	6	2
Skin	Primary_WO_Metastasis	TP63	DFG	0.021978021978022	0.17032967032967	0.0824175824175824	32	1	133	5	16	1
Skin	Primary_W_Metastasis	TP63	DFG	0.0294117647058824	0.156862745098039	0.0882352941176471	33	1	150	6	18	2
Skin	Metastasis	TP63	DFG	0.0431738623103851	0.152858809801634	0.0921820303383897	129	4	620	29	74	7
Skin	Metastasis	WT1	DFG	0.0105017502917153	0.175029171528588	0.0490081680280047	151	1	657	10	43	1
Skin	Primary_WO_Metastasis	WT1	DFG	0.010989010989011	0.126373626373626	0.0274725274725275	24	1	153	3	6	1
Skin	Metastasis	ZFHX3	TSG	0.0116686114352392	0.206534422403734	0.0396732788798133	176	3	640	8	34	2
Soft-Tissue	Primary_WO_Metastasis	AMER1	TSG	0.0104166666666667	0.135416666666667	0.114583333333333	13	2	73	1	12	1
Soft-Tissue	Primary_W_Metastasis	ARID1A	TSG	0.01	0.13	0.133333333333333	40	1	221	2	39	3
Soft-Tissue	Primary_W_Metastasis	ARID2	TSG	0.01	0.16	0.05	49	1	235	4	16	1
Soft-Tissue	Primary_W_Metastasis	ATRX	TSG	0.116666666666667	0.253333333333333	0.0533333333333333	63	15	192	18	13	5
Soft-Tissue	Metastasis	ATRX	TSG	0.124610591900312	0.274143302180685	0.059190031152648	77	13	190	26	17	4
Soft-Tissue	Primary_WO_Metastasis	ATRX	TSG	0.145833333333333	0.28125	0.0625	23	6	56	9	6	2
Soft-Tissue	Metastasis	B2M	TSG	0.0124610591900312	0.177570093457944	0.127725856697819	56	3	222	3	42	1
Soft-Tissue	Primary_WO_Metastasis	BRAF	OG	0.0104166666666667	0.114583333333333	0.104166666666667	12	1	75	2	11	1
Soft-Tissue	Primary_W_Metastasis	CDKN2A	TSG	0.0133333333333333	0.343333333333333	0.09	103	2	168	4	28	1
Soft-Tissue	Metastasis	CDKN2A	TSG	0.0124610591900312	0.320872274143302	0.0996884735202492	103	2	184	4	33	1
Soft-Tissue	Primary_WO_Metastasis	CDKN2A	TSG	0.0104166666666667	0.3125	0.09375	30	2	58	1	10	1
Soft-Tissue	Primary_WO_Metastasis	ERBB4	OG	0.0104166666666667	0.270833333333333	0.03125	27	1	67	2	4	1
Soft-Tissue	Primary_WO_Metastasis	EZH2	DFG	0.0104166666666667	0.125	0.104166666666667	13	1	74	2	11	1
Soft-Tissue	Primary_WO_Metastasis	FBXW7	TSG	0.0104166666666667	0.135416666666667	0.0416666666666667	14	1	79	2	5	1
Soft-Tissue	Primary_WO_Metastasis	FGFR1	OG	0.0104166666666667	0.0833333333333333	0.197916666666667	9	1	69	2	20	1
Soft-Tissue	Primary_W_Metastasis	FGFR1	OG	0.01	0.123333333333333	0.166666666666667	37	2	212	3	51	1
Soft-Tissue	Primary_WO_Metastasis	FLCN	TSG	0.0104166666666667	0.125	0.104166666666667	12	2	75	1	11	1
Soft-Tissue	Primary_WO_Metastasis	KMT2A	TSG	0.0104166666666667	0.302083333333333	0.0416666666666667	30	1	63	2	5	1
Soft-Tissue	Primary_WO_Metastasis	KMT2D	TSG	0.0104166666666667	0.135416666666667	0.0625	13	2	78	1	7	1
Soft-Tissue	Metastasis	KMT2D	TSG	0.0155763239875389	0.214953271028037	0.0685358255451713	69	2	227	5	23	1
Soft-Tissue	Primary_W_Metastasis	KMT2D	TSG	0.0233333333333333	0.2	0.0366666666666667	61	1	224	7	11	2
Soft-Tissue	Primary_W_Metastasis	MED12	DFG	0.04	0.226666666666667	0.0733333333333333	65	5	204	8	22	2
Soft-Tissue	Primary_WO_Metastasis	MED12	DFG	0.0416666666666667	0.177083333333333	0.104166666666667	17	2	67	4	11	1
Soft-Tissue	Metastasis	MED12	DFG	0.0373831775700935	0.224299065420561	0.0996884735202492	68	6	213	6	31	3
Soft-Tissue	Primary_WO_Metastasis	MEN1	TSG	0.0104166666666667	0.1875	0.0833333333333333	19	1	70	2	9	1
Soft-Tissue	Primary_WO_Metastasis	MITF	DFG	0.0104166666666667	0.114583333333333	0.104166666666667	12	1	75	2	11	1
Soft-Tissue	Primary_WO_Metastasis	MSH2	TSG	0.0104166666666667	0.208333333333333	0.0416666666666667	20	2	73	1	5	1
Soft-Tissue	Primary_WO_Metastasis	MSH6	TSG	0.0104166666666667	0.1875	0.0416666666666667	19	1	74	2	5	1
Soft-Tissue	Primary_WO_Metastasis	MUTYH	TSG	0.0104166666666667	0.114583333333333	0.166666666666667	12	1	69	2	17	1
Soft-Tissue	Primary_W_Metastasis	NF1	TSG	0.0366666666666667	0.163333333333333	0.0933333333333333	48	3	215	10	29	1
Soft-Tissue	Metastasis	NF1	TSG	0.0218068535825545	0.124610591900312	0.0716510903426791	39	3	254	6	24	1
Soft-Tissue	Primary_W_Metastasis	NF2	TSG	0.0133333333333333	0.183333333333333	0.163333333333333	53	4	196	2	50	1
Soft-Tissue	Primary_WO_Metastasis	NF2	TSG	0.0104166666666667	0.145833333333333	0.145833333333333	15	1	68	2	15	1
Soft-Tissue	Primary_W_Metastasis	PDGFRB	OG	0.01	0.113333333333333	0.0866666666666667	34	2	239	3	27	1
Soft-Tissue	Metastasis	PIK3CA	OG	0.0280373831775701	0.118380062305296	0.11214953271028	38	2	241	8	36	2
Soft-Tissue	Primary_WO_Metastasis	PIK3CA	OG	0.0104166666666667	0.114583333333333	0.09375	12	1	76	2	10	1
Soft-Tissue	Primary_W_Metastasis	PIK3CA	OG	0.0133333333333333	0.1	0.106666666666667	30	2	236	4	33	1
Soft-Tissue	Primary_WO_Metastasis	PIK3R1	TSG	0.0104166666666667	0.125	0.0520833333333333	13	1	79	2	6	1
Soft-Tissue	Metastasis	PTEN	TSG	0.0342679127725857	0.376947040498442	0.00934579439252336	118	5	191	8	4	1
Soft-Tissue	Primary_WO_Metastasis	PTEN	TSG	0.0208333333333333	0.354166666666667	0.0208333333333333	33	3	61	1	3	1
Soft-Tissue	Primary_W_Metastasis	PTEN	TSG	0.0266666666666667	0.386666666666667	0.02	111	7	177	3	7	1
Soft-Tissue	Primary_W_Metastasis	RB1	TSG	0.103333333333333	0.413333333333333	0.0133333333333333	103	23	164	10	5	1
Soft-Tissue	Primary_WO_Metastasis	RB1	TSG	0.03125	0.333333333333333	0.0208333333333333	31	3	62	2	3	1
Soft-Tissue	Metastasis	RB1	TSG	0.0872274143302181	0.401869158878505	0.0218068535825545	111	20	178	9	7	2
Soft-Tissue	Primary_W_Metastasis	SMARCB1	TSG	0.01	0.16	0.173333333333333	49	1	199	3	52	2
Soft-Tissue	Primary_WO_Metastasis	STAG2	TSG	0.0104166666666667	0.3125	0.0833333333333333	31	1	58	2	9	1
Soft-Tissue	Primary_WO_Metastasis	TBX3	TSG	0.0104166666666667	0.104166666666667	0.0729166666666667	11	1	79	2	8	1
Soft-Tissue	Metastasis	TERT	OG	0.0373831775700935	0.161993769470405	0.227414330218069	53	1	187	11	72	3
Soft-Tissue	Primary_W_Metastasis	TERT	OG	0.0366666666666667	0.126666666666667	0.246666666666667	38	2	180	10	74	2
Soft-Tissue	Primary_WO_Metastasis	TERT	OG	0.0104166666666667	0.15625	0.145833333333333	16	1	68	1	14	2
Soft-Tissue	Metastasis	TP53	TSG	0.327102803738318	0.190031152647975	0.0654205607476635	23	40	186	55	10	13
Soft-Tissue	Primary_W_Metastasis	TP53	TSG	0.323333333333333	0.196666666666667	0.0633333333333333	20	41	175	49	11	10
Soft-Tissue	Primary_WO_Metastasis	TP53	TSG	0.375	0.260416666666667	0.0625	8	19	51	16	4	4
Thoracic	Primary_WO_Metastasis	APC	TSG	0.0139771283354511	0.10292249047014	0.0292249047013977	78	5	677	8	24	1
Thoracic	Metastasis	APC	TSG	0.0230179028132992	0.208184143222506	0.080306905370844	379	30	1377	16	157	2
Thoracic	Primary_W_Metastasis	APC	TSG	0.0195280716029292	0.122050447518308	0.0439381611065907	280	22	2024	28	109	1
Thoracic	Metastasis	ARID1A	TSG	0.0526854219948849	0.20460358056266	0.0557544757033248	382	20	1369	79	104	7
Thoracic	Primary_W_Metastasis	ARID1A	TSG	0.0337672904800651	0.128966639544345	0.048413344182262	301	18	1960	64	117	4
Thoracic	Metastasis	ATM	TSG	0.0373401534526854	0.126854219948849	0.106393861892583	233	17	1453	48	199	11
Thoracic	Primary_W_Metastasis	ATRX	TSG	0.0122050447518308	0.102522375915378	0.0398698128559805	250	4	2082	28	99	1
Thoracic	Primary_W_Metastasis	BAP1	TSG	0.0244100895036615	0.204637917005696	0.0101708706265256	488	17	1889	43	24	3
Thoracic	Primary_WO_Metastasis	BAP1	TSG	0.0279542566709022	0.127064803049555	0	95	7	672	17	1	1
Thoracic	Primary_W_Metastasis	BCOR	TSG	0.0109845402766477	0.124084621643613	0.0345809601301871	304	3	2045	25	85	2
Thoracic	Primary_W_Metastasis	BRAF	OG	0.0349877949552482	0.0362082994304312	0.11920260374288	90	1	1995	83	290	5
Thoracic	Metastasis	BRAF	OG	0.039386189258312	0.0685421994884911	0.235805626598465	133	3	1305	57	443	20
Thoracic	Primary_WO_Metastasis	CDKN2A	TSG	0.0508259212198221	0.254129606099111	0.0216010165184244	189	13	545	27	16	3
Thoracic	Primary_W_Metastasis	CDKN2A	TSG	0.0598047192839707	0.342554922701383	0.0248169243287225	784	60	1470	87	60	3
Thoracic	Metastasis	CDKN2A	TSG	0.0593350383631714	0.445524296675192	0.0562659846547315	817	56	917	59	108	4
Thoracic	Metastasis	CREBBP	TSG	0.0138107416879795	0.0915601023017903	0.168797953964194	177	4	1431	17	323	9
Thoracic	Primary_W_Metastasis	CREBBP	TSG	0.0109845402766477	0.0500406834825061	0.140358014646054	123	2	1968	24	343	4
Thoracic	Primary_WO_Metastasis	CTNNB1	OG	0.0127064803049555	0.118170266836086	0	91	4	688	8	1	1
Thoracic	Metastasis	CTNNB1	OG	0.0317135549872123	0.293606138107417	0.0138107416879795	557	19	1312	44	27	2
Thoracic	Primary_W_Metastasis	CTNNB1	OG	0.0284784377542718	0.185516680227827	0.0117982099267697	446	12	1915	60	30	1
Thoracic	Primary_W_Metastasis	EGFR	OG	0.205451586655818	0.0211554109031733	0.233116354759967	52	2	1592	243	312	263
Thoracic	Primary_WO_Metastasis	EGFR	OG	0.236340533672173	0.01143583227446	0.133418043202033	9	2	532	143	63	44
Thoracic	Metastasis	EGFR	OG	0.230690537084399	0.0352941176470588	0.378516624040921	66	5	1005	143	436	306
Thoracic	Metastasis	EP300	TSG	0.0138107416879795	0.220971867007673	0.049616368286445	429	5	1405	23	97	2
Thoracic	Primary_W_Metastasis	EPHA3	TSG	0.0101708706265256	0.162327095199349	0.0390561432058584	397	4	1944	21	95	3
Thoracic	Metastasis	ERBB2	OG	0.0260869565217391	0.0506393861892583	0.154475703324808	100	1	1519	37	288	16
Thoracic	Primary_W_Metastasis	FAT1	TSG	0.0207485760781123	0.139951179820993	0.0195280716029292	339	7	2024	44	47	3
Thoracic	Metastasis	FAT1	TSG	0.0163682864450128	0.231202046035806	0.0281329923273657	440	14	1431	19	55	2
Thoracic	Primary_W_Metastasis	FBXW7	TSG	0.0109845402766477	0.120016273393002	0.0203417412530513	295	2	2089	26	50	2
Thoracic	Metastasis	FBXW7	TSG	0.0112531969309463	0.20920716112532	0.0342710997442455	401	10	1468	13	67	2
Thoracic	Primary_WO_Metastasis	GNAS	OG	0.0152477763659466	0.0165184243964422	0.113087674714104	14	1	675	12	89	2
Thoracic	Metastasis	KDM5C	TSG	0.0117647058823529	0.227621483375959	0.0772378516624041	433	14	1350	11	152	1
Thoracic	Primary_W_Metastasis	KEAP1	TSG	0.0549227013832384	0.121643612693247	0.0414971521562246	260	41	1964	95	102	2
Thoracic	Metastasis	KEAP1	TSG	0.0649616368286445	0.206649616368286	0.0736572890025575	362	44	1327	82	142	4
Thoracic	Primary_WO_Metastasis	KEAP1	TSG	0.0292249047013977	0.104193138500635	0.0355781448538755	73	11	667	12	27	3
Thoracic	Metastasis	KMT2C	TSG	0.0209718670076726	0.070076726342711	0.237340153452685	138	1	1321	35	458	8
Thoracic	Primary_W_Metastasis	KMT2C	TSG	0.0109845402766477	0.0406834825061025	0.117168429617575	98	4	2050	22	286	4
Thoracic	Metastasis	KRAS	OG	0.241432225063939	0.0920716112531969	0.133503836317136	163	19	1145	371	178	85
Thoracic	Primary_W_Metastasis	MED12	DFG	0.0109845402766477	0.108624898291294	0.0353946297803092	266	3	2082	24	86	3
Thoracic	Primary_W_Metastasis	MET	OG	0.0276647681041497	0.0378356387306753	0.118388934092758	90	5	2020	56	283	10
Thoracic	Metastasis	MET	OG	0.0276214833759591	0.0649616368286445	0.230690537084399	126	3	1347	32	431	22
Thoracic	Metastasis	NF1	TSG	0.0521739130434783	0.0608695652173913	0.153452685421995	109	12	1461	77	286	16
Thoracic	Metastasis	NF2	TSG	0.0107416879795396	0.218925831202046	0.061381074168798	422	8	1394	15	121	1
Thoracic	Primary_W_Metastasis	NF2	TSG	0.0215622457282343	0.110252237591538	0.0532953620829943	252	21	2024	34	132	1
Thoracic	Primary_W_Metastasis	NOTCH1	DFG	0.0105777054515867	0.132628152969894	0.0309194467046379	322	6	2038	20	75	3
Thoracic	Metastasis	NOTCH1	DFG	0.0168797953964194	0.193350383631714	0.0710997442455243	368	12	1420	20	137	4
Thoracic	Primary_W_Metastasis	PBRM1	TSG	0.0130187144019528	0.209113100081367	0.0105777054515867	505	11	1897	23	27	1
Thoracic	Primary_WO_Metastasis	PBRM1	TSG	0.0152477763659466	0.13722998729352	0.00127064803049555	105	5	671	9	2	1
Thoracic	Metastasis	PBRM1	TSG	0.0158567774936061	0.314066496163683	0.0179028132992327	602	14	1289	19	36	1
Thoracic	Primary_WO_Metastasis	PIK3CA	OG	0.0559085133418043	0.0495552731893266	0.119440914866582	39	2	620	36	87	9
Thoracic	Metastasis	PIK3CA	OG	0.0465473145780051	0.0716112531969309	0.209718670076726	138	4	1345	62	384	28
Thoracic	Primary_W_Metastasis	PIK3CA	OG	0.0528885272579333	0.0569568755085435	0.159072416598861	135	7	1839	90	357	36
Thoracic	Primary_W_Metastasis	PTEN	TSG	0.0309194467046379	0.106183889340928	0.0126118795768918	235	28	2118	50	32	1
Thoracic	Metastasis	PTEN	TSG	0.0296675191815857	0.209718670076726	0.0322250639386189	385	27	1453	31	62	3
